EIN,NAME,STREET,CITY,ZIP,ACTIVITY,NTEE_CD,REVENUE_AMT
721554620,KENNETT AREA HOUSING OPPORTUNITIES INC,PO BOX 268,KENNETT,63857-0268,0,L30,0.0
721565291,OIL OF GOD MINISTRIES,4300 GANO AVE,SAINT LOUIS,63107-1710,0,X21,
721570362,VISION HOUSE OF CAPE GIRARDEAU,PO BOX 1267,CPE GIRARDEAU,63702-1267,0,F20,0.0
721574199,WARMFUZZY S INC,12501A NW COUNTY ROAD 14002,DREXEL,64742-8505,0,D20,0.0
721579398,GOLDEN SPUR MINISTRIES INC,8426 CLINT DR,BELTON,64012-5329,0,X21,85325.0
721582506,MISSOURI BONES SOCIETY,112 PIPER HILL DR STE 9,SAINT PETERS,63376-1690,0,B60,74480.0
721602834,OPTIONS PREGNANCY CLINIC OF AVA,PO BOX 1175,AVA,65608-1175,0,P20,73323.0
721615166,PHELPS COUNTY ANIMAL WELFARE LEAGUE,PO BOX 1981,ROLLA,65402-1981,0,D20,0.0
731261572,JIM URBAN MINISTRIES INC,4915 N 13TH ST,OZARK,65721-7213,7000000,X20,0.0
731344477,FAITH LIFE CHURCH INC,PO BOX 1010,BRANSON,65615-1010,994007000,X21,
731368337,FAITH CHRISTIAN CENTER,PO BOX 645,KENNETT,63857-0645,0,X21,
731552951,AGAPE TIME MINISTRIES INCORPORATED,PO BOX 2550,FLORISSANT,63032-2550,0,X21,120577.0
731592990,GLORIOUS PRAISE WORLD OUTREACH INC,PO BOX 3,MILLERSVILLE,63766-0003,0,X21,0.0
731598929,BEACON OF HOPE FOUNDATION,606 W STEWART RD,COLUMBIA,65203-2812,0,P50,
731603960,SEVEN HILLS HOMELESS CENTER,1027 S MAIN ST STE 401,JOPLIN,64801-4526,0,P85,2157728.0
731627973,ZOE MINISTRIES,17770 MUELLER RD,WILDWOOD,63038-1214,0,X21,
731629525,WAYNE TRUELOVE MINISTRIES,480 SUNSET DR,LEBANON,65536-2060,0,X21,
731637211,NIXA AMATEUR RADIO CLUB,PO BOX 467,NIXA,65714-0467,0,M20,0.0
731641668,RANDY JOHNSON MEMORIAL FOUNDATION,1005 W BOURKE ST,MACON,63552-1154,0,P58,0.0
731651071,NEW HOPE CHRISTIAN CHURCH OF BOONVILLE MISSOURI,1640 RADIO HILL RD,BOONVILLE,65233-1957,0,X21,
731663479,RANDOLPH AREA YOUNG MENS CHRISTIAN ASSOCIATION,PO BOX 176,MOBERLY,65270-0176,0,P27,818005.0
731672083,ESTELL MINISTRIES OUTREACH,3803 PAGE BLVD,SAINT LOUIS,63113-3811,0,X20,0.0
731682636,SPARE CAT RESCUE,9190 COUNTY LANE 172,CARTHAGE,64836-8765,0,D20,0.0
731695895,LIFE WORSHIP CENTER,419 LIBERTY ST,STEELE,63877-1617,0,X21,
731709123,LIFE FELLOWSHIP CHURCH,5335 S CAMPBELL AVE STE K,SPRINGFIELD,65810-2492,0,X21,
731709775,PURGING WORD CHURCH,1312 HICKORY AVE,CARUTHERSVLLE,63830-2231,0,X21,
731716244,LIGHT OUTREACH MINISTRIES,PO BOX 211151,SAINT LOUIS,63121-9151,0,X21,0.0
731728732,FAMILY SERVICES FOR INDEPENDENCE INC,330 N HOCKER AVE,INDEPENDENCE,64050-3028,0,P20,0.0
742639922,TIFF CITY VOLUNTEER FIRE DEPT ASSOCIATION,PO BOX 9,TIFF CITY,64868-0009,0,M24,81530.0
742734755,DAUGHTERS OF CHARITY COMMUNITY SERVICES OF EL PASO,4600 EDMUNDSON RD,SAINT LOUIS,63134-3806,0,E70,94424.0
742810951,RETROUVAILE OF KANSAS CITY INC,216 NW BIRCH ST,LEES SUMMIT,64064-1460,994563000,P46,57869.0
742837727,TAKING CHRIST TO JAMAICA MINISTRIES,1524 ANDERSON DR,WEBB CITY,64870-9509,0,X21,88145.0
742843295,ABNORMAL SOCIETY INC,PO BOX 480361,KANSAS CITY,64148-0361,0,P20,79311.0
742880361,EVANGELICAL ASSOCIATION OF REFORMED AND CONGREGATIONAL CHRISTIAN CHURC,9051 WATSON RD #241,ST LOUIS,63126-2240,0,X20,
742914479,WHOSOEVER MINISTRIES INC,205 W MAIN ST,ANDERSON,64831-8442,0,X20,
742938029,INTERNATIONAL HOUSE OF PRAYER,3451 E RED BRIDGE RD,KANSAS CITY,64137-2133,0,X21,5377714.0
742979359,HORIZON HOUSING FOUNDATION,23 N GORE AVE STE 202,SAINT LOUIS,63119-2300,0,L20,
743047875,DAWN FIRE FIGHTERS ASSOCIATION INC,PO BOX 138,DAWN,64638-0138,0,M24,0.0
743050256,HANDS HIV & AIDS NETWORK DEVELOPMENT SERVICE,7609 S BROADWAY,SAINT LOUIS,63111-3411,0,G81,0.0
743052863,CARDINAL RIDGE MANOR TENANTS ASSOCIATION,14200 E 49TH STREET,KANSAS CITY,64136-1367,0,P81,0.0
743061845,NEW BEGINNINGS CHURCH OF DELIVERANCE,1104 WILLIAM ST,CPE GIRARDEAU,63703-6177,0,X21,
743069491,RIVERWAYS PREGNANCY RESOURCE CENTER,PO BOX 253,SALEM,65560-0253,0,P30,92637.0
743078504,MINISTRIES OF THE HEART INC,1973 BRIARFIELD DR,LAKE ST LOUIS,63367-6494,0,X20,11.0
743086948,GLOBAL COMMUNITY OUTREACH,PO BOX 1065,HARRISONVILLE,64701-1065,0,P20,92339.0
743087101,AMAZING GRACE MINISTRY,7200 PROSPECT AVE,KANSAS CITY,64132-1806,0,X20,
743113276,MAKE BELIEVERS FOUNDATION,PO BOX 7070,BRANSON,65615-7070,0,X21,86088.0
743116216,WORLD MISSIONS ALLIANCE,PO BOX 1067,BRANSON WEST,65737-1067,0,X21,450069.0
743117306,CHANGING LEADS EQUINE RESCUE,7990 NW MACE RD,KANSAS CITY,64152-1928,0,D20,48524.0
743130844,TRUE LIGHT DELIVERANCE CHURCH,8100 MADISON AVE,ST LOUIS,63114-6340,0,X21,
743137067,BATTLEFIELD CHRISTIAN CENTER,PO BOX 78277,ST LOUIS,63178-8277,0,X21,
743145967,372D TRAINING SQUADRON-DET 6,725 5TH ST,WHITEMAN AFB,65305-5356,0,W30,0.0
743167454,ALL CHRISTIANS TOGETHER SERVING,418 N GRAND AVE,INDEPENDENCE,64050-2509,0,X20,0.0
743187624,PEINE RIDGE PTO,1107 PEINE RD,WENTZVILLE,63385-2605,0,B94,22271.0
743192612,CHRISTIAN EARLY CHILDHOOD ASSOCIATION OF GREATER KANSAS CITY,923 NE WOODS CHAPEL RD,LEES SUMMIT,64064-1989,0,B90,0.0
743202453,HOPE CHEST FOR KIDS,5213 RICE RD,COLUMBIA,65202-5424,0,P32,2117.0
743219301,KANSAS CITY COALITION FOR WELCOMING MINISTRIES,PO BOX 32352,KANSAS CITY,64171-5352,0,X20,0.0
743221289,HARRISON COUNTY FOOD PANTRY,PO BOX 213,BETHANY,64424-0213,0,K31,0.0
743241345,POSITIVE OPTIONS FOR PROSPERITY INC,8507 DRURY LN,SAINT LOUIS,63147-1313,0,I21,0.0
743241483,COMBAT VETERANS MOTORCYCLE ASSOCIATION,1835 E REPUBLIC RD,SPRINGFIELD,65804-6783,0,W30,0.0
743242984,MEMPHIS AREA PREGNANCY CARE CENTER,910 N WEAVER AVE,MEMPHIS,63555-1960,0,E42,0.0
743246904,STACY SMITH FOUNDATION,6671 FLOWERFIELD LANE,FLORRISANT,63033-5322,0,P30,0.0
743260554,FELLOWSHIP RIGHT BAPTIST CHURCH,4700 PITTMAN RD,KANSAS CITY,64133-1827,0,X21,
752736823,GLAZE MINISTRIES INC,PO BOX 2073,BRANSON WEST,65737-2073,0,X20,125097.0
752772633,NETWORK211,3003 E CHESTNUT EXPRESSWAY SUITE 2,SPRINGFIELD,65802-2580,994007000,X20,808383.0
752909194,MD MUSIC,2961 VINEYARDS PKWY APT 4,BRANSON,65616-4142,0,X90,0.0
752959682,ARMORED OUTREACH OF TEXAS INC,PO BOX 201,SWEET SPRINGS,65351-0201,0,X21,207474.0
752977652,SWOPE RIDGE GARDENS HOUSING CORPORATION,7920 WARD PKWY,KANSAS CITY,64114-2017,0,L22,343023.0
752978812,FREEDOM MISSION,545 MEADOW DR,SULLIVAN,63080-4339,0,X21,
752986691,SCOTT D MEDLOCK MINISTRIES INC,506 E PEAR AVE,OWENSVILLE,65066-1143,0,X20,
752992688,ST CHARLES CITY PROFESSIONAL ST CHARLES POLICE OFFICERS ASSOC,PO BOX 841,SAINT CHARLES,63302-0841,0,P99,69853.0
752992834,CLEARWATER MINISTERAL ALLIANCE,PO BOX 274,PIEDMONT,63957-0274,0,K31,0.0
752994169,BOUNTIFUL HARVEST FULL GOSPEL CHURCH,22019 STATE HWY E,BLOOMFIELD,63825-9334,0,X20,
753000429,NEOSHO APOSTOLIC CHURCH,10673 HAMMER RD,NEOSHO,64850-6900,0,X21,
753005124,SULLIVAN STREET INC,1425 S 18TH ST,SAINT LOUIS,63104-2501,0,L20,165441.0
753009570,HEARTLAND HEALING ROOMS,PO BOX 703,RAYMORE,64083-0703,0,X21,0.0
753012245,CALLAWAY SENIOR CENTERS,531 COMMONS DR,FULTON,65251-1408,0,P81,80097.0
753018876,THE DENTAL HEALTH THEATRE INC,1100 MACKLIND AVE,SAINT LOUIS,63110-1430,0,B90,527179.0
753022313,LORDS CHAPEL CHURCH,173 COUNTY ROAD 607,POPLAR BLUFF,63901-5089,0,X20,
753025302,JEFF JULIAN ALS FOUNDATION,4675 N GRETNA RD,BRANSON,65616-7215,0,N20,0.0
753041389,REBUILDING TOGETHER KANSAS CITY INC,2050 PLUMBERS WAY STE 150,LIBERTY,64068-7458,0,L81,406576.0
753052953,BJC HEALTH SYSTEM,4901 FOREST PARK AVE STE 1200,SAINT LOUIS,63108-1402,0,E21,4810757769.0
753062789,COMPLETE WORSHIP CENTER,4083 BROWNING DR,FLORISSANT,63033-4009,0,X20,600.0
753064482,CALLAWAY HILLS ANIMAL SHELTER INC,115 E 5TH ST,FULTON,65251-1714,0,D20,
753064499,SILVER HAIRED LEGISLATURE OF MISSOURI INC,930 WILDWOOD DR,JEFFERSON CTY,65109-5796,0,P81,0.0
753066479,HIGHWAY 30 FOUNDATION,4675 GRAVOIS RD,HOUSE SPRINGS,63051-4308,0,N31,
753094765,MISSOURI ALLIANCE FOR RETIRED AMERICANS,3301 HOLLENBERG DR,BRIDGETON,63044-2433,0,P20,0.0
753138034,POWER TWINS,5905 HORNEKER RD,PACIFIC,63069-3922,0,X20,0.0
753144195,EPHESUS MISSIONARY BAPTIST CHURCH,5201 THRUSH AVE,SAINT LOUIS,63120-2314,0,X20,
753145851,THE SYRIAN ORTHODOX EXARCHATE,119 E ARLEE AVE,ST LOUIS,63125-2802,0,X21,
753157337,MO-1 DMAT,8250 NE UNDERGROUND DR STE 132C,KANSAS CITY,64161-9734,0,M20,999426.0
753165160,LORI BARTLETT MINISTRIES,PO BOX 85,LIBERAL,64762-0085,0,X20,0.0
753167102,COMMUNITY FOOD PANTRY,709 W OHIO ST,BUTLER,64730-1345,0,K30,1603418.0
753168580,NEW WINE FELLOWSHIP OF ROCHESTER MINNESOTA INC,4224 E 105TH TER,KANSAS CITY,64137-1636,0,X21,0.0
753206499,CHAPEL AT BRUSHY CREEK,5910 HIGHWAY J,BLACK,63625-9244,0,X20,7133.0
753216558,FULL GOSPEL ASSEMBLIES OF AMERICA INC,PO BOX 135,DIXON,65459-0135,0,X21,
753221334,COSBY-HELENA FIRE PROTECTION DISTRICT,PO BOX 234,COSBY,64436-0234,0,M24,67564.0
753223184,HOUSE OF REFUGE WORSHIP CENTER,PO BOX 18721,KANSAS CITY,64133-8721,0,X21,
753226015,REDEEMED CHRISTIAN CHURCH OF GOD,11225 COLORADO AVE,KANSAS CITY,64137-2502,0,X21,
753250075,TEAMSMILE INC,2000 SWIFT AVE,KANSAS CITY,64116-3424,0,E60,481727.0
753254014,CELESTIAL TEMPLE OF PEACE & UNIVERSAL TRUTH,5501 ORIOLE AVE,SAINT LOUIS,63120-2413,0,X20,0.0
753260082,OGONI CHARITY INC,4511 S KINGSHIGHWAY BLVD,SAINT LOUIS,63109-2459,0,P20,0.0
760605535,CENTRAL AMERICAN LUTHERAN MISSION SOCIETY,325 N KIRKWOOD RD,SAINT LOUIS,63122-4042,0,X90,848021.0
760624950,TEARS FOUNDATION,1403 CESSNA RD,CABOOL,65689-9375,0,P30,0.0
760660021,E R MINISTRY,635 LEGENDS LN,HOLLISTER,65672-0000,0,P40,0.0
760708593,TRAUTWEIN PARTNERS IN EDUCATION INC,5011 AMBS RD,SAINT LOUIS,63128-2919,0,B94,16572.0
760709399,P & D PRAYER & DELIVERANCE MINISTRIES WORSHIP CENTER,5751 THEKLA AVE,ST LOUIS,63120-1943,0,X20,
760720368,FOUNDATION FOR PHOTO ART IN HOSPITALS INC,4909 LACLEDE AVE APT 1704,SAINT LOUIS,63108-1425,0,P20,0.0
760721879,LION OF JUDAH CHRISTIAN OUTREACH CENTER,PO BOX 5906,BERKELEY,63134-0906,0,X20,
760730219,ROSEWOOD HOUSING CORPORATION,1505 NE PARVIN RD NO 152,KANSAS CITY,64116-2304,0,L21,103418.0
760741514,VALLEY PARK ELEMENTARY PTO,1 MAIN ST,VALLEY PARK,63088-1573,0,B94,0.0
760747790,CHURCH OF THE LIVING GOD TEMPLE OF FAITH,1610 S FLORISSANT RD,COOL VALLEY,63121-1130,0,X21,
760750157,SHANNON FOUNDATION,744 CROSS CREEK VALLEY LN,SAINT CLAIR,63077-3462,0,D20,0.0
760750839,EAST GRAND COMMUNITY SERVICES,2220 E GRAND ST,SPRINGFIELD,65804-0435,0,P33,80409.0
760754319,SAVE OUR WORLD MINISTRIES,PO BOX 281,CLINTON,64735-0281,0,X20,
760770429,DOUBLE CROSS DISCIPLESHIP MINISTRIES,16 S SILVER SPRINGS RD,CPE GIRARDEAU,63703-5024,0,X20,
760786810,CHRIST TEMPLE FAMILY CHURCH INC,1721 PARKER RD,SAINT LOUIS,63138-1910,0,X21,
760787202,MONROE CITY MANOR AUXILLARY,1010 HWY 24 AND 36 E,MONROE CITY,63456-1116,0,P81,0.0
760809124,PORTAGE PERSPECTIVES,816 PAQUERETTE CT,MANCHESTER,63021-7033,0,P60,50534.0
770589847,MIDWEST WOODWORKERS ASSOCIATION,4779 E TURKEY TRAIL DR,COLUMBIA,65201-3107,0,M20,0.0
770595867,KANSAS CITY ANTI VIOLENCE PROJECT,PO BOX 411211,KANSAS CITY,64141-1211,0,I73,557017.0
770597615,EWING R4 FIRE AND RESCUE AUXILIARY,P O BOX 277,EWING,63440-0000,0,M24,0.0
770597812,CALVARY CHAPEL NORTHWEST INC,24770 INTERLUDE RD,MARYVILLE,64468-7394,0,X20,
770598270,SICK AND ELDERLY PROGRAM OF THE HILL,2315 MACKLIND AVE,SAINT LOUIS,63110-2944,0,P20,73835.0
770598439,MISSOURI LEADERSHIP SEMINAR INC,220 HALEY PL,CARL JUNCTION,64834-9236,0,B60,0.0
770601167,CHA LOW INCOME SERVICES INC,201 SWITZLER ST,COLUMBIA,65203-4156,0,P20,889308.0
770610168,MOKAN BORDER COLLIE RESCUE INC,6071 E OREAR RD,COLUMBIA,65202-8574,0,D20,0.0
770612981,RIVER OF LIFE MINISTRIES IN HIM,3523 GEORGIA ST,LOUISIANA,63353-2735,0,X20,
770622202,MOUNTAIN GROVE LOVE CENTER FOOD PANTRY,PO BOX 692,MOUNTAIN GRV,65711-0692,0,P20,0.0
770622389,ECUMENICAL CATHOLIC COMMUNION,483 E LOCKWOOD AVE STE 3,WEBSTER GRVS,63119-3168,0,X20,
770623747,TEMPLE CHRISTIAN FELLOWSHIP INC,7747 ELENE AVE,ST LOUIS,63130-2123,0,X21,
770633320,JOY BIBLE FELLOWSHIP,1543 REDBIRD LN,WRIGHT CITY,63390-5421,0,X20,
770633555,NEW HOPE MINISTRIES,124 NORHTWEST ST,SIKESTON,63801-0000,0,X21,
770643897,PROJECT BACKPACK,12120 BRIDGETON SQ,BRIDGETON,63044-2607,0,P30,87228.0
770653604,MEADOWBROOK CHRISTIAN CHURCH,1954 BOOTH RD,FESTUS,63028-3103,0,X20,
770670544,2 SERVE MINISTRIES INC,335 HEEGE AVE,KIRKWOOD,63122-4129,0,X20,0.0
770672123,SATCHEL PAIGE FOUNDATION,2949 VICTOR ST,KANSAS CITY,64128-1171,0,P20,0.0
770702875,MOBERLY GREYHOUND BOOSTER CLUB INC,101 COLLEGE AVE,MOBERLY,65270-1304,0,P20,0.0
800016617,WORKS OF FAITH MINISTRIES INC,12605 6TH ST,GRANDVIEW,64030-1701,0,X21,
800070249,COMMUNITY OUTREACH,PO BOX 336,GERALD,63037-0336,0,K31,72943.0
800078835,ARC OF THE UNITED STATES MISSOURI CHAPTER,7400 N OAK TRAFFICWAY STE C,GLADSTONE,64118-1747,0,P20,72999.0
800099106,ANIMAL FAIR,PO BOX 2494,SEDALIA,65302-2494,0,D20,0.0
800106523,NEVADA PUBLIC LIBRARY FOUNDATION,212 W WALNUT ST,NEVADA,64772-2341,0,B70,13084.0
800142772,GRACE FELLOWSHIP CHURCH,600 S GRAND AVE,EL DORADO SPG,64744-1608,0,X20,
800144355,ST LOUIS HEALTH EQUIPMENT LENDING PROGRAM,985 E ESSEX AVE,SAINT LOUIS,63122-4748,0,E60,243448.0
800146846,MAKE OVER FOR LIFE OUTREACH,1133 COUNTRY CLUB RD,SAINT CHARLES,63303-3304,0,P50,0.0
800180449,HOUSE OF FAITH DELIVERANCE CENTER,7177 N LINDBERGH BLVD,HAZELWOOD,63042-2039,0,X20,
800185999,OWENSVILLE ROSEBUD MINISTERIAL ALLIANCE,PO BOX 14,OWENSVILLE,65066-0014,0,P20,0.0
800187869,CALVARY COMMUNITY DEVELOPMENT CORPORATION,2822 DR MARTIN LUTHER KING DR,SAINT LOUIS,63106-1813,0,P20,0.0
800188409,KEY LIFE ENRICHMENT CENTER,4110 SHERIDAN MEADOWS DR,FLORISSANT,63034-3484,0,P20,0.0
800191915,IN IT 2 WIN,4020 SAINT LOUIS AVE,SAINT LOUIS,63107-2119,0,P99,0.0
800193474,ADOPT-ANIMALS DESERVING OF PROPER TREATMENT JEFFERSON COUNTY ALLIANC,535 ROSEWOOD TER,IMPERIAL,63052-3918,0,D20,613.0
800197561,MISSOURI REHABILITATION AND,1900 N PROVIDENCE RD STE 327,COLUMBIA,65202-3710,0,P82,987576.0
800202515,STEWARTSVILLE FOOD PANTRY,PO BOX 295,STEWARTSVILLE,64490-0295,0,K31,0.0
800206518,AMVETS,287 CASEY RD,FORSYTH,65653-5049,907000000,W30,0.0
800207237,BRIDGE OF MINISTRIES OF SE MISSOURI,PO BOX 469,KENNETT,63857-0469,0,X21,421162.0
800226872,ISLAMIC SOCIETY OF GREATER ST JOSEPH,2325 MESSANIE ST,SAINT JOSEPH,64501-3114,0,X40,
800233913,MARK TWAIN COMMUNITY RESOURCE CENTER,5245 DELMAR BLVD,SAINT LOUIS,63108-1027,0,P99,123326.0
800237933,NORTHSIDE ART ASSOC OF ST LOUIS & ST LOUIS COUNTY MO,305 S JEFFERSON ST,FLORISSANT,63031-6941,0,B90,0.0
800242926,ONE SAINT LOUIS,5518 TELEGRAPH RD STE 101,SAINT LOUIS,63129-3575,0,L41,0.0
800273539,SAINT LOUIS ENDOCRINE CLUB,2453 DRIFTWOOD LN,SAINT LOUIS,63146-2229,0,E70,0.0
800275699,THIRD DISTRICT THE AMERICAN LEGION DEPARTMENT OF MISSOURI INC,148 CARDINAL CIR,LAWSON,64062-9314,0,W30,0.0
800280486,THE ASSOCIATION FOR THE BLIND,1680 E LOMBARD ST,SPRINGFIELD,65802-3368,0,P86,0.0
800293140,PALMS OF SHARING,17766 HAGY DR,DEXTER,63841-9162,0,K31,0.0
800295360,KINGDOM BUILDERS COMMUNITY DEVELOPMENT CORP,6815 PAGE AVE,SAINT LOUIS,63133-1505,0,B60,0.0
800299419,PRECLARUS MASTERY ACADEMY,620 N GRAND BLVD,SAINT LOUIS,63103-1009,0,P40,2060188.0
800308764,RESALAT COMMUNITY CENTER,3418 MERAMEC ST,ST LOUIS,63118-4208,0,P99,42500.0
800310522,WRIGHT-WAY ANIMAL COMPASSION ASSOCIATION,PO BOX 345,MOUNTAIN GRV,65711-0345,0,D20,0.0
800317862,NIEMANN-PICK CHILDRENS FUND,2108 VICTORY LN,KEARNEY,64060-8852,0,G80,0.0
800337292,NEIGHBORHOOD LIFE HOUSE INC,PO BOX 1294,JOPLIN,64802-1294,0,P20,48210.0
800342550,SPRINGFIELD GREENE COUNTY REGIONAL HEALTH COMMISSION,227 E CHESTNUT EXPY,SPRINGFIELD,65802-3847,0,E70,0.0
800354903,ASHC-VIETNAM VETERANS ASSN,5100 CARRIAGE TRACE DR,SAINT LOUIS,63128-3151,0,W30,0.0
800391273,THE HOUSE OF REVELATION THROUGH PROPHECY WORSHIP MINISTRY,4221 GANNETT ST 1ST FLR,ST LOUIS,63116-1403,0,X20,
800394319,KEYSTONE PLACE HOUSING CORPORATION,3812 PICKETT RD,ST JOSEPH,64503-1510,0,L20,82178.0
800400428,TOLBERT TUTORING INNOVATION INC,3400 PASEO BLVD,KANSAS CITY,64109-2429,0,B90,
800402357,LIBERTY WORSHIP CHRISTIAN CENTER,12418 LUSHER RD,SAINT LOUIS,63138-1456,0,X21,
800427269,AMERICAN LEGION DEPARTMENT OF MISSOURI SEVENTH DISTRICT,110 W 5TH ST,ALMA,64001-9740,0,W30,0.0
800432913,NEW KINGDOM OF FAITH AND RESTORATION,5100 NE CHOUTEAU TRFY,KANSAS CITY,64119-3426,0,X21,
800444131,PROSPERITY CONNECTION,3651 FOREST PARK AVE,SAINT LOUIS,63108-3309,0,P51,1101294.0
800455101,NATIONAL ASSOCIATION OF DIRECTORS OF CHRISTIAN EDUCATION,505 S KIRKWOOD RD,SAINT LOUIS,63122-5925,0,B90,0.0
800455890,CATHOLIC CHARITIES OF SOUTHERN MISSOURI,424 E MONASTERY ST,SPRINGFIELD,65807-6099,0,P20,6540137.0
800461019,JOURNEY OF FAITH MINISTRIES INC,601 CLINIC ST,WELLINGTON,64097-0000,0,X20,
800470709,CHRIST POWER FOR LIVING MINISTRIES,140 OZARK DR,CRYSTAL CITY,63019-1704,0,X20,
800471494,ARCH CITY DEFENDERS INC,440 N 4TH ST STE 390,SAINT LOUIS,63102-2656,0,I80,1704153.0
800477773,MINISTERIOS EL JORDAN,212 N MAIN ST,CARTHAGE,64836-1233,0,X20,
800479061,SOFT HEARTS FOR SAD EYES ANIMAL RESCUE,2998 HIGHWAY K,SENECA,64865-8524,0,D20,0.0
800486007,ST LOUIS SCOTTISH TERRIER RESCUE,7125 W FLORISSANT AVE,SAINT LOUIS,63136-2563,0,D20,70662.0
800499199,HEEL TO TOE CHARITIES,11210 HERRICK AVE,KANSAS CITY,64134-3530,0,P58,0.0
800499594,STL FOOD FACTORY,3311 LEMP AVE,SAINT LOUIS,63118-3214,0,K40,0.0
800504143,ACCOUNTABILITY PROJECT LLC,4458 CATHERINE PL,SAINT LOUIS,63115-2523,0,P20,0.0
800518400,SHELBY COUNTY FOOD PANTRY,403 E MAPLE ST,SHELBINA,63468-1356,0,P60,600785.0
800519145,CENTRAL MISSOURI FOSTER CARE & ADOPTION ASSOCIATION,809 SWIFTS HWY,JEFFERSON CTY,65109-2547,0,P40,586070.0
800527005,ALL GODS CHILDREN,9111 N OREGON AVE,KANSAS CITY,64154-1578,0,P20,144426.0
800538076,HEALING AND MENDING MINSITRY,2668 DAMAN CT,SAINT LOUIS,63136-1556,0,P20,0.0
800543181,NUEVA VIDA IGLESIA APOSTOLICA,4921 N SYCAMORE AVE,KANSAS CITY,64119-4240,0,X21,
800544570,PEARLIE HELPING HANDS MINISTRIES,10556 DUKE DR,SAINT LOUIS,63136-6014,0,X20,0.0
800546802,ST LOUIS MEDIA HISTORY FOUNDATION,1805 PARK AVE APT 3D,SAINT LOUIS,63104-2924,0,B70,0.0
800556191,LIVING FAITH TESTIMONIAL CHURCH,5613 SAINT LOUIS AVE,SAINT LOUIS,63120-1017,0,X21,
800564721,BETTER IN THE SADDLE EQUINE ASSISTED PROGRAMS INC,PO BOX 264,KEARNEY,64060-0264,0,E50,0.0
800594269,NEXT DOR STL,5062 WATERMAN BLVD,SAINT LOUIS,63108-1102,0,P28,2280.0
800594670,BEREAN FELLOWSHIP OF CASS COUNTY,PO BOX 368,GARDEN CITY,64747-0368,0,X20,
800602950,PROJECT PRECIOUS PAWS,117 ALAN DR,MONTGOMERY CY,63361-2101,0,D20,0.0
800606353,SOCIETY OF THE WAR OF 1812 IN THE STATE OF MISSOURI,7535 GRAND AVE,KANSAS CITY,64114-1927,0,W30,0.0
800615485,HEARTLAND REGIONAL GROUP BLINDED VETERANS ASSOCIATION,8655 N BRITT AVE,KANSAS CITY,64154-3754,0,P86,0.0
800618921,CLEAR MANDATE INTERNATIONAL,14914 PINE VIEW DR,GRANDVIEW,64030-4500,0,P60,0.0
800629555,RIVERBEND RAVENS LIAISON COUNCIL,13145 COUNTY ROAD 191,SAVANNAH,64485-1994,0,I21,0.0
800634837,PEACE CLINIC,824 W 53RD ST,KANSAS CITY,64112-2324,0,E22,0.0
800653457,KANSAS CITY CHARITY SERVICES INC,5005 OLIVE ST,KANSAS CITY,64130-2627,0,P20,0.0
800657308,OUR FATHERS HOUSE 1,6477 EPPHINGHAM LN,FLORISSANT,63033-4704,0,P99,0.0
800659060,ST LOUIS SUIT PROJECT,9666 OLIVE BLVD STE 202,SAINT LOUIS,63132-3012,0,J20,0.0
800660570,HARVEST ON WHEELS,1201 N COOPER BLVD,SPRINGFIELD,65802-2455,0,K30,0.0
800664252,TRUPRZ MINISTRIES,1076 GRANDVIEW GARDENS CT,FLORISSANT,63033-6409,0,B90,0.0
800670357,ST LOUIS BRIDGE CENTER,1270 NORTH PRICE RD,OLIVETTE,63132-2323,0,B90,538377.0
800671366,DIVINE REVELATION CHRISTIAN CENTER,422 POWELL AVE,FERGUSON,63135-1329,0,X20,
800677328,SHINE A LIGHT ON AUTISM,14704 MALARUNI RD,NEW LONDON,63459-4130,0,G84,0.0
800688543,RAYS OF HOPE MINISTRIES,811 BENTON WAY,KIRKSVILLE,63501-9811,0,X20,0.0
800700130,CELEBRATION OF LIFE,8330 OXFORD AVE,RAYTOWN,64138-3361,0,P99,0.0
800704634,INTERSTATE DISASTER MEDICAL COLLABORATIVE,5640-B TELEGRAPH ROAD NUMBER 303,SAINT LOUIS,63129-4274,0,M20,0.0
800708155,EDUCATION EXCHANGE CORPS INC,5653 SOUTHWEST AVE,SAINT LOUIS,63139-1650,0,B90,19233.0
800709248,NEW LIFE CHRISTIAN CHURCH,PO BOX 1150,SAINT ROBERT,65584-1150,0,X21,
800723127,AMVETS,747,FORSYTH,65653-0000,907000000,W30,0.0
800725887,NORMA JEANS COWBOY CHURCH INC,22 SKYLINE DR,KIMBERLING CY,65686-9658,0,X21,
800728726,GODS REFUGE,2324 VORHOF DR,SAINT LOUIS,63136-5728,0,X20,
800731886,JEFFERSON CITY BRIDGE CLUB INC,312 BENTON ST,JEFFERSON CTY,65101-4007,0,B90,0.0
800733128,BRANSON VETERANS EVENTS & REUNIONS,5 OLEARY DR,KIMBERLING CY,65686-9426,0,W30,0.0
800738369,HELPING HANDS COMMUNITY FOOD PANTRY,PO BOX 73,EAGLE ROCK,65641-0073,0,K31,22707.0
800743186,KMA FOUNDATION INC,1560 WOODLAKE DR,CHESTERFIELD,63017-5712,0,P20,0.0
800746883,ASSUMPTA ALLIED HEALTH CAREER CENTER,6033 RAYTOWN RD,RAYTOWN,64133-3909,0,B90,0.0
800752179,HELPING HAND ME DOWNS,PO BOX 11385,SAINT LOUIS,63105-0185,0,P58,314962.0
